ANALYST_INIT_CONTACT_ID_SK,REQ_TYPE_DESC,INIT_USER_GROUP,REQ_PRIORITY_SYM_DESC,REQ_IMPACT_SYM_DESC,REQ_CATEGORY_NAME,LOCATION_NAME,END_USER_CONTACT_ID_SK,ELAPSED_DAYS,DATA_MODEL,COUNTRY,OPEN_DATE,WEEK_DAY,DAYS_RANGE
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Access & Privileges,United States.NA Headquarters,148878,0,Business Control Panel,United States,631,Lunes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Process Request,Mexico.Veracruz,2891,1,Industrial Performance,México,632,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data incident,Uruguay.Montevideo,88003,29,Industrial Production,Uruguay,633,Lunes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Process Request,Argentina.Campana,170394,24,Industrial Performance,Argentina,634,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Behaviour.Failure,Uruguay.Montevideo,170305,70,Business Control Panel,Uruguay,635,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Process Request,Saudi Arabia.DAMMAM,182019,13,Industrial Performance,Arabia Saudita,636,Miércoles,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Process Request,Saudi Arabia.DAMMAM,182019,24,Industrial Performance,Arabia Saudita,637,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data.Failure,Uruguay.Montevideo,88003,2,Industrial Performance,Uruguay,638,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Failure,Mexico.Veracruz,177682,18,Industrial Performance,México,639,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Mexico.Veracruz,174000,40,Industrial Performance,México,640,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Romania.Zalau,150410,28,Industrial Performance,Rumania,641,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Campana,11261,81,Industrial Maintenance,Argentina,642,Lunes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Process Request,Argentina.Campana,11261,3,Industrial Maintenance,Argentina,643,Domingo,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Access & Privileges,Argentina.Villa Mercedes,186834,7,Business Control Panel,Argentina,644,Martes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Create/Delete/Modify Data,Italy.DALMINE Sede,10780,6,Business Control Panel,Italia,645,Jueves,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Uruguay.Montevideo,67278,1,Supply Chain Inventories,Uruguay,646,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Brazil.Pindamonhangaba,57897,14,Human Resources KPIs,Brasil,647,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Brazil.Pindamonhangaba,57897,14,Human Resources KPIs,Brasil,648,Jueves,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Access & Privileges,Mexico.Monterrey,149868,2,Business Control Panel,México,649,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Mexico.Veracruz,141276,6,Industrial Performance,México,650,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,101884,1,Industrial Performance,Argentina,651,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,101884,1,Industrial Performance,Argentina,652,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Access & Privileges,Argentina.Sede,177189,17,Invoicing and Costs,Argentina,653,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Italy.DALMINE Sede,31523,18,Industrial Performance,Italia,654,Jueves,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Create/Delete/Modify Data,Romania.Zalau,138167,58,Industrial Performance,Rumania,655,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Create/Delete/Modify Data,Romania.Zalau,138167,58,Industrial Performance,Rumania,656,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Sede,150465,2,Invoicing and Costs,Argentina,657,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Argentina.Sede,153034,14,Human Resources KPIs,Argentina,658,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Saudi Arabia.DAMMAM,156154,7,Supply Chain Inventories,Arabia Saudita,659,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,26,Supply Chain Inventories,Uruguay,660,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Uruguay.Montevideo,140355,30,Industrial Production Orders,Uruguay,661,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Argentina.Campana,11261,134,Industrial Maintenance,Argentina,662,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Brazil.Pindamonhangaba,178499,15,Industrial Performance,Brasil,663,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,27145,2,Business Control Panel,Uruguay,664,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,2-Medium,Appls.Access & Privileges,Egypt.Egipto,173616,39,Supply Chain Inventories,Egipto,665,Lunes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Process Request,Romania.Zalau,159862,13,Industrial Performance,Rumania,666,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,50,Supply Chain Inventories,Uruguay,667,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Process Request,Romania.Zalau,159862,0,Industrial Performance,Rumania,668,Lunes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Request for information,United States.NA Headquarters,68808,45,Industrial Performance,United States,669,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Data.Failure,Mexico.Veracruz,177508,35,Industrial Performance,México,670,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data.Failure,United States.Bay City,150928,12,Supply Chain Inventories,United States,671,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data.Failure,Uruguay.Montevideo,88003,1,Industrial Production,Uruguay,672,Jueves,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Access & Privileges,United Kingdom.Aberdeen,190370,16,Supply Chain Inventories,Reino Unido,673,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,101884,6,Industrial Performance,Argentina,674,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Brazil.Pindamonhangaba,35672,1,Industrial Performance,Brasil,675,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,1-High,Applications.Data incident,Uruguay.Montevideo,186941,26,USD Metrics,Uruguay,676,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Argentina.Campana,170394,63,Industrial Performance,Argentina,677,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data incident,Argentina.Sede,170816,5,Human Resources KPIs,Argentina,678,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Uruguay.Montevideo,188634,24,Supply Chain Inventories,Uruguay,679,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Process Request,Argentina.Sede,153034,2,Human Resources KPIs,Argentina,680,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Italy.DALMINE,24611,2,Industrial Performance,Italia,681,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Italy.DALMINE,24611,2,Industrial Performance,Italia,682,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Security.Other,United States.Ambridge,158462,2,Industrial Production,United States,683,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Security.Other,United States.Ambridge,158462,2,Industrial Production,United States,684,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Sede,18769,33,Industrial Engineering,Argentina,685,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Argentina.Sede,153034,24,Human Resources KPIs,Argentina,686,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Sede,38348,2,Human Resources KPIs,Argentina,687,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Request for information,Argentina.Campana,154601,33,Industrial Performance,Argentina,688,Sábado,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Uruguay.Montevideo,107332,1,Industrial Production,Uruguay,689,Jueves,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Uruguay.Montevideo,67278,0,Supply Chain Inventories,Uruguay,690,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Mexico.Veracruz,2891,1,Industrial Performance,México,691,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Mexico.Veracruz,2891,3,Industrial Production,México,692,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Uruguay.Montevideo,107332,1,Industrial Production,Uruguay,693,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Campana,79312,14,Industrial Engineering,Argentina,694,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Failure,Mexico.Veracruz,106008,33,Industrial Performance,México,695,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Failure,Uruguay.Montevideo,188634,12,Supply Chain Inventories,Uruguay,696,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Failure,Argentina.Campana,43588,33,Global Planning Layer,Argentina,697,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,3-Low,Applications.Data.Failure,Canada.Sault St. Marie,54582,2,Industrial Performance,Canada,698,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Failure,Argentina.Campana,157474,25,Industrial Production Orders,Argentina,699,Jueves,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Applications.Access & Privileges,Italy.DALMINE,189473,0,Business Control Panel,Italia,700,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data.Reprocess,Argentina.Campana,157474,39,Industrial Performance,Argentina,701,Domingo,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,China.Qingdao,182268,2,Industrial Performance,China,702,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data incident,Uruguay.Montevideo,186941,25,Global Planning Layer,Uruguay,703,Lunes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Access & Privileges,Italy.DALMINE Sede,40787,0,Business Control Panel,Italia,704,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Mexico.Veracruz,106008,1,Industrial Performance,México,705,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,China.Baotou,176442,1,Industrial Performance,China,706,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Brazil.Pindamonhangaba,57897,7,Human Resources KPIs,Brasil,707,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,China.Baotou,176442,1,Industrial Performance,China,708,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,141276,13,Industrial Production,México,709,Miércoles,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Process Request,Italy.DALMINE,11915,1,Industrial Performance,Italia,710,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Campana,101884,0,Industrial Performance,Argentina,711,Lunes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Process Request,Argentina.Campana,11261,2,Industrial Maintenance,Argentina,712,Miércoles,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Create/Delete/Modify Data,Argentina.Campana,153494,15,Industrial Performance,Argentina,713,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.V. Constitucion,52803,4,Industrial Production,Argentina,714,Jueves,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Argentina.Sede,29855,55,Supply Chain Inventories,Argentina,715,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Argentina.Campana,11261,14,Industrial Performance,Argentina,716,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,1,Supply Chain Inventories,Uruguay,717,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,79312,78,Industrial Engineering,Argentina,718,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,79312,78,Industrial Engineering,Argentina,719,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,29,Supply Chain Inventories,Uruguay,720,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Italy.DALMINE Sede,90052,8,Business Control Panel,Italia,721,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Erroneous behaviour,Italy.DALMINE Sede,90052,8,Business Control Panel,Italia,722,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,141276,8,Industrial Performance,México,723,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,141276,8,Industrial Performance,México,724,Martes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,41,Supply Chain Inventories,Uruguay,725,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Business Rule Modification,Argentina.Campana,11261,91,Industrial Maintenance,Argentina,726,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Create/Delete/Modify Data,Mexico.Veracruz,174000,15,Industrial Performance,México,727,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Sede,157879,55,Human Resources KPIs,Argentina,728,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Software.MS Windows.Modify,Mexico.Veracruz,169201,1,Industrial Performance,México,729,Lunes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Access & Privileges,Argentina.Campana,153767,1,Industrial Performance,Argentina,730,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,4,Supply Chain Inventories,Uruguay,731,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Uruguay.Montevideo,67278,4,Supply Chain Inventories,Uruguay,732,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,United States.Bay City,136404,16,Business Control Panel,United States,733,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Sede,18769,29,Industrial Engineering,Argentina,734,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,United States.NA Headquarters,88225,2,Industrial Production,United States,735,Lunes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Argentina.Campana,32777,1,Industrial Performance,Argentina,736,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Campana,171263,3,Industrial Production,Argentina,737,Viernes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Uruguay.Montevideo,132922,39,Supply Chain Inventories,Uruguay,738,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Valentin Alsina,41216,42,Industrial Performance,Argentina,739,Jueves,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,101884,8,Industrial Performance,Argentina,740,Miércoles,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Argentina.Sede,109229,1,Supply Chain Inventories,Argentina,741,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,United States.Home/offsite,101268,4,Industrial Production,United States,742,Jueves,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Uruguay.Montevideo,67278,0,Supply Chain Inventories,Uruguay,743,Jueves,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Uruguay.Montevideo,67278,0,Supply Chain Inventories,Uruguay,744,Jueves,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Uruguay.Montevideo,67278,0,Supply Chain Inventories,Uruguay,745,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,11261,19,Industrial Maintenance,Argentina,746,Viernes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Request for information,Mexico.Veracruz,131190,1,Industrial Performance,México,747,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Campana,11261,57,Industrial Maintenance,Argentina,748,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Sede,109229,28,Supply Chain Inventories,Argentina,749,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Sede,109229,28,Supply Chain Inventories,Argentina,750,Viernes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Sede,84446,0,Business Control Panel,Argentina,751,Martes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,124,Industrial Maintenance,Argentina,752,Sábado,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,124,Industrial Maintenance,Argentina,753,Sábado,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,124,Industrial Maintenance,Argentina,754,Sábado,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,124,Industrial Maintenance,Argentina,755,Sábado,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Access & Privileges,United States.NA Headquarters,176725,17,Business Control Panel,United States,756,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Sede,177458,29,Industrial Production,Argentina,757,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,107332,13,Industrial Production,Uruguay,758,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,87495,3,Industrial Performance,México,759,Sábado,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Request for information,Argentina.Campana,97996,5,Industrial Performance,Argentina,760,Sábado,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Request for information,Argentina.Campana,97996,5,Industrial Performance,Argentina,761,Sábado,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Argentina.Sede,109229,20,Supply Chain Inventories,Argentina,762,Jueves,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,3-Low,3-Low,Appls.Others,Argentina.Campana,11261,10,Industrial Maintenance,Argentina,763,Sábado,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Argentina.Sede,170376,1,Business Control Panel,Argentina,764,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,53806,3,Supply Chain Inventories,México,765,Viernes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Erroneous behaviour,Uruguay.Montevideo,107332,1,Industrial Production,Uruguay,766,Jueves,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Canada.Sault St. Marie,93760,0,Industrial Performance,Canada,767,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Argentina.Campana,79312,24,Industrial Engineering,Argentina,768,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Outdated Data,Colombia.Cartagena,21116,6,Industrial Production,Colombia,769,Viernes,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Argentina.Campana,79312,29,Industrial Engineering,Argentina,770,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Data incident,Mexico.Veracruz,174000,12,Industrial Performance,México,771,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Outdated Data,Uruguay.Montevideo,186941,4,Business Control Panel,Uruguay,772,Viernes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Outdated Data,Uruguay.Montevideo,186941,4,Business Control Panel,Uruguay,773,Viernes,<5
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Process Request,Uruguay.Montevideo,88003,1,Industrial Performance,Uruguay,774,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Applications.Data incident,Argentina.Sede,177044,67,Supply Chain Inventories,Argentina,775,Lunes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Applications.Outdated Data,United States.Bay City,141773,1,Industrial Performance,United States,776,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Outdated Data,Romania.Calarasi,180685,12,Industrial Performance,Rumania,777,Martes,6-15
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Access & Privileges,Argentina.Campana,41109,0,Industrial Production,Argentina,778,Martes,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Mexico.Veracruz,141276,3,Industrial Performance,México,779,Sábado,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Data incident,Argentina.Sede,27364,11,Supply Chain Inventories,Argentina,780,Jueves,6-15
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Others,Argentina.Sede,150465,1,Invoicing and Costs,Argentina,781,Miércoles,<5
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Sede,180403,18,Human Resources KPIs,Argentina,782,Lunes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Process Request,Romania.Zalau,159862,17,Industrial Performance,Rumania,783,Martes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Process Request,Romania.Zalau,159862,17,Industrial Performance,Rumania,784,Martes,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Outdated Data,Romania.Zalau,7282,22,Industrial Performance,Rumania,785,Miércoles,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Request for Information,Uruguay.Montevideo,67278,17,Supply Chain Inventories,Uruguay,786,Lunes,16<
106026,Request,SERVICES SYSTEM ACCOUNTS,1-High,2-Medium,Appls.Request for Information,Mexico.Ver. D.Varillas,105162,51,Industrial Production,México,787,Miércoles,16<
106026,Incident,SERVICES SYSTEM ACCOUNTS,2-Medium,2-Medium,Appls.Data incident,Argentina.Campana,11261,175,Industrial Maintenance,Argentina,788,Martes,16<
